Гюлер,смеющаяся,
Гюлесен,здоровая роза,
Гюль,роза,
Гюльгюн,розовый день,
Гюмюшь,серебро,
Гюнай,дневная луна,
Гюней,юг,
Гюнь,день,
Гюрай,сильная луна,
Дамла,капля,
Дениз,море,
Дерья,океан,
Джайлан,газель,
Джан,душа,
Дилара,любимая,
Динч,крепкая,
Долунай,полная луна,
Дуйгу,чувство,
Ёзге,другая,
Ёзгур,свободная,
Ёзлем,тоска,
Ещиль,зеленая,
Ирмак,река,
Йетер,достаточно,
Йилдиз,звезда,
Йишик,свет,
Йишил,сияние,
Йонса,клевер,
Канан,любимая,
Кара,темная,
Караса,темная,
Келбек,бабочка,
Кивилцим,искра,
Кюгю,лебедь,
Кюмсаль,песчаный пляж,
Кютай,священная луна,
Кютсаль,священный,
Лале,тюльпан,
Марты,чайка,
Мёге,лилия,
Мелек,ангел,
Мерием,упрямая,
Нергис,нарцисс,
Несрин,дикая роза,
Нулефер,водная лилия,
Нурай,яркая Луна,
Озай,уникальная,
Озлем,сильное желание,
Озцан,уникальная,
Памук,хлопок,
Пембе,розовая,
Пинар,весна,
Пынар,маленький источник,
Сайжи,уважение,
Саназ,уникальная,
Сарыгюль,желтая роза,
Севен,любящая,
Севжи,любовь,
Сезен,чувство,
Сел,ливень,
Сельви,кипарис,
Сенай,веселая луна,
Сечиль,избранная,
Симге,символ,
Сонай,последняя луна,
Су,вода,
Тан,закат,
Тангюль,роза заката,
Танели,ветерна,
Танильдиз,звезда заката,
Тезай,быстрая луна,
Тулай,новая Луна,
Туркай,турецкая луна,
Умут,надежда,
Уцьгюль,три розы,
Фидан,деревце,
Хазан,осень,
Ханде,улыбка,
Церен,молодая газель,
Чаглайан,водопад,
Чигдем,цветок,
Чилек,клубника,
Чичек,цветок,
Шяфак,сумерки,
Шебнем,роса,
Ширин,хорошенькая,
Шюлькыз,розовая девочка,
Эбру,облако,
Эдже,королева,
Эке,королева,
Экин,урожай,
Эла,лесной орех,
Элмас,алмаз,
Эмель,желание,
Эмине,честная,
Эсен,ветер,
Эсер,достижение,
Эсин,вдохновение,
Ягмур,дождь,
Япрак,лист,
Адем,красный,
Айдын,просвещенный,
Айкут,священный месяц,
Айтюрк,турецкий месяц,
Айчобан,пасет месяц,
Алпаслан,отважный,
Альп,храбрый,
Альтан,рассвет,
Альтюг,красный лошадиный хвост,
Арслан,лев,
Ары,пчела,
Арыкан,кровь пчелы,
Ата,предок,
Атмаджа,ястреб,
Атылла,на коне,
Ахмет,достойный похвалы,
Байбарс,великая пантера,
Балабан,молодой,
Балкан,гористый,
Бальта,топор,
Барыш,мирный,
Бату,Запад,
Батукан,правитель Запада,
Батур,воин,
Башкурт,главный волк,
Берк,твердый,
Беркант,верный присяге,
Беркер,твердый,
Бога,бык,
Божкурт,степной волк,
Бора,морской шторм,
Булут,облако,
Бурхан,король ураганов,
Бынбога,тысяча быков,
Волкан,вулкан,
Гохан,Небесный Хан,
Гюль,роза,
Гюльбарге,весенняя роза,
Гюрхан,сильный Хан,
Гючлю,сильный,
Дениз,море,
Дерья,океан,
Дженгиз,океанический,
Джошкун,радостный,
Джошкунэр,радостный,
Диренч,сопротивление,
Доган,сокол,
Догу,восток,
Догукан,правитель Востока,
Докужтуг,девять лошадиных хвостов,
Дуйгу,эмоции,
Ель,сильный ветер,
Енги,победа,
Зеки,умный,
Ибрагим,многодетный отец,
Илкер,первый человек,
Илхами,вдохновение,
Илькин,первый,
Искандер,защитник людей,
Искендер,защитник людей,
Йыгыт,сильный,
Йылдырым,молния,
Йылмаз,никогда не сдающийся,
Йюце,высокий,
Каган,король королей,
Казак,сильный,
Казан,победитель,
Кан,жизнь,
Каплан,тигр,
Кара,черный,
Карабарс,черная пантера,
Карабюлют,темное облако,
Карадюман,темный дым,
Каракюрт,черный волк,
Карталь,орел,
Корай,тлеющая Луна,
Коркют,пугающий,
Коскун,энтузиазм,
Коц,баран,
Кудрет,мощь,
Кызылай,красный месяц,
Кылыч,меч,
Кылычарслан,левс,
Кыргыз,сорок племен,
Кюбат,грубый,
Кюрт,волк,
Левент,лев,
Метин,сильный,
Мехмед,достойный похвалы,
Мехмет,достойный похвалы,
Мурат,желание,
Назар,амулет,
Огюз,мы,
Оз,бард,
Озан,бард,
Озбек,свободный правитель,
Озгюр,свободный,
Оздемир,внутренняя сущность,
Ок,стрела,
Омер,живой,
Ондер,лидер,
Онур,честь,
Осман,птенец,
Парс,пантера,
Савас,война,
Селим,безопасный,
Сёнер,последний человек,
Серкан,окровавленная голова,
Серхат,граница,
Сулейман,мирный,
Тай,жеребенок,
Танриверди,бог воздал,
Танрыовер,восхваляющий Бога,
Таркан,король Лессер,
Тезер,быстрый воин,
Текер,одинокий воин,
Темель,основной,
Тозкопаран,поднимающий пыль,
Тольга,боевой шлем,
Тунч,бронза,
Тургай,жаворонок,
Тымюр,метал,
Тюг,лошадиный хвост,
Тюн,ночь,
Тюнчай,бронзовый месяц,
Тюран,земля турков,
Тюркай,турецкий месяц,
Тюркгюцю,турецкая сила,
Тюркер,турецкий воин,
Улуч,пик,
Умут,надежда,
Уфук,горизонт,
Хакан,глава государства,
Чагатай,имя второго сына Чингиза,
Челик,сталь,
Шенол,будь радостным,
Шимшекуй,лук,
Ысылай,светящийся месяц,
Ышик,свет,
Эдиз,высокий,
Эмин,честный,
Эмре,бард,
Энгин,огромный,
Эрдем,добродетель,
Эрдоган,воин,
Эрол,храбрый,
Эртугруль,воин,
Эсер,достижение,
Югюр,удача,
Юзман,мастер,
Юйгюр,цивилизованный,
Юлю,великий,
Юмют,надежда,
Юркмез,всегда бесстрашный,
Юфюк,горизонт,
Юцкан,пограничный правитель,
Явюз,жестокий,
Якют,драгоценный камень,
Яльцын,скользкий склон,
Яман,дикий,
Яхзы,счастливый,
Байрам,праздник,
Байсал,богатый,
Гирей,стремление,
Дильдабек,золотой господин,
Ергали,отважный герой,
Жанбулат,мужественный,
Жангир,правитель,
Жанибек,господин,
Кайсар,царь,
Нарат,вечнозеленое дерево,
Нури,луч,
Равшан,светлый,
Сулейман,мирный,
Юнус,голубь,
Айим,моя госпожа,
Айлы,луноликая,
Акмарал,белая лань,
Актолым,светловолосая,
Аружан,душа краса,
Байбика,богатая,
Байрам,праздник,
Барчин,парча,
Билдирчин,перепелка,
Ботагоз,большеглазая,
Джейран,косуля,
Диларам,услада сердца,
Ирка,любимица,
Наргиз,нарцисс,
Нури,луч,
Салтанат,величие,
Тансу,подобная утренней,
Томирис,царица скифов,
Умай,богиня плодородия,
Адлия,правосудие,
Адолат,справедливость,
Анора,гранат,
Бахмал,бархат,
Бахор,весна,
Бодом,миндаль,
Бодомгул,цветок миндаля,
Гузаль,красивая,
Жон,душа,
Зухра,сияющая,
Инаятулла,милость Аллаха,
Нигора,возлюбленная,
Нилуфар,кувшинка,
Ниса,госпожа,
Нур,сияние,
Нуруддин,сияние веры,
Олма,яблоко,
Она,мать,
Охахон,мать,
Сухроб,рубин,
Теша,тяпка,
Ульмас,будет жить,
Умид,надежда,
Фархунда,счастливая,
Фатхулла,победу дает,
Шахло,голубоглазая красавица,
Ширин,сладкая,
Юлдуз,звезда,
Августин,почтенный,
Аврелия,золотой,
Александр,защитник мужчин,
Алексей,защитник,
Алес,защитник человечества,
Алойзы,знаменитый воин,
Амада,любить бога,
Амадей,любить бога,
Амадеус,любить бога,
Амброзий,бессмертный,
Анастезий,воскрешение,
Анджей,мужчина воин,
Антони,бесценный,
Аполинарий,разрывающий,
Аркадиус,блаженный,
Арон,приноситсвет,
Багумил,Бог пользы,
Бартоз,сын Талмея,
Бартоломей,сын Талмея,
Бенедикт,благословенный,
Блейз,шепелявящий,
Богуслав,Бог славы,
Бозидар,божественный дар,
Болека,большая слава,
Болеслав,большая слава,
Бонифаций,хорошая судьба,
Борис,борец,
Братомит,брату польза,
Братумит,брату польза,
Бронислав,славный защитник,
Валентин,здоровый,
Валериан,быть здоровым,
Валерий,быть здоровым,
Василий,царь,
Василий,царь,
Вацлав,большая слава,
Велислав,великая слава,
Веслав,великая слава,
Виктор,завоеватель,
Винсент,завоеватель,
Вислав,великаяслава,
Вит,жизнь,
Витолд,лесной властитель,
Владзислав,правила слава,
Владислав,правило славы,
Влодек,править,
Влодзимеж,мирный правитель,
Войтек,утешение,
Войцех,утешение,
Габриз,Божий человек,
Габрис,Божий человек,
Габриэль,Божий человек,
Гавел,петух,
Генрих,богатый,
Гервазий,копье раба,
Герой,герой,
Григорий,бдительность,
Григорий,бдительность,
Густав,военный советник,
Дариуш,имеет много,
Джером,святое имя,
Джозеф,прибыль,
Доброгост,добрый гость,
Добромил,добрый,
Доброслав,хорошая слава,
Доминик,принадлежит Господу,
Донат,дан Богом,
Дорота,дар Божий,
Дорофей,дар Божий,
Друджи,мужчина,
Дэвид,возлюбленный,
Едржей,мужчина,
Ежи,фермер,
Ероним,святое имя,
Захариас,кого господь вспомнил,
Збигнев,рассеивающий гнев,
Здзислав,слава здесь,
Зибор,битва чести,
Зигмунд,победа,
Зигфрид,победа,
Зимовит,господь,
Иаков,хватающий за пятку,
Иван,бог помилует,
Иво,дерево тисовое,
Игнатий,несведущий,
Идзи,прикрывающийся козлиной,
Изидор,дар исида,
Илия,господь бог,
Иосафату,кого бог судил,
Ипполит,распрягающий коней,
Ирениус,мирный,
Исаак,радость господня,
Каетан,из гаэта,
Казимир,проповедующий мир,
Карол,мужчина,
Каспер,хранитель сокровищ,
Кирилл,господин,
Клаудиус,хромой,
Клеман,милосердный,
Климек,милосердный,
Колек,жало,
Кондрат,смелый защитник,
Константи,твердый,
Константин,твердый,
Корн,крепкий,
Корнилий,крепкий,
Крзис,христос,
Кристиан,христианин,
Кристин,христианин,
Ксавьер,новый дом,
Куба,второй,
Кшиштоф,христос,
Лев,лев,
Леслав,славный заступник,
Лех,заступник,
Лехослав,славный заступник,
Лешек,заступник,
Лонгин,долгий,
Луказ,из луцании,
Луциан,свет,
Луций,свет,
Любомир,любовьв,
Любомирз,великая любовь,
Людвик,знаменитый воин,
Людмил,польза народу,
Макарий,благословенный,
Максим,большой,
Максимилиан,большой соперник,
Марек,обороняющий море,
Марик,обороняющий море,
Мариус,достигший половой зрелости,
Марсель,обороняющий море,
Марсин,как марс,
Мартин,как марс,
Матеуш,дар божий,
Маурисий,темнокожий,
Мацией,дар божий,
Методий,метод,
Мечислав,меч славы,
Миежко,кто подобен богу,
Миколай,победитель народов,
Милогост,милый гость,
Милослав,хорошая слава,
Милош,хорошая слава,
Мирослав,слава миру,
Михал,кто подобен богу,
Мсцислав,слава месту,
Нарцис,сон,
Никифор,победоносец,
Никодем,победа народа,
Павел,небольшой,
Патрик,патриций,
Пиотр,скала,
Пшемек,умный мыслитель,
Пшемисл,хитрость,
Пшемислав,умный мыслитель,
Пшемко,умный мыслитель,
Радзимиш,счастливый мир,
Радомил,счастливая польза,
Радослав,счастливая слава,
Раимунд,мудрый покровитель,
Раслав,счастливая слава,
Рафал,кого бог исцелил,
Ришард,мощный правитель,
Роман,римский,
Ростэк,слава,
Росцислав,слава,
Святомирз,благословен мир,
Святопелк,благословил народ,
Святослав,святая слава,
Себастиан,высокочтимый,
Северин,строгий,
Селестина,небесный,
Сергиуш,сержант,
Сибор,битва чести,
Сильвестр,из леса,
Симон,услышанный богом,
Славомир,слава миру,
Собислав,узурпатор славы,
Станислав,славный правитель,
Стефан,корона,
Сулислав,лучшая слава,
Счеосни,счастливый,
Счепан,корона,
Счесни,счастливый,
Тадеуш,мужественный,
Тадзио,мужественный,
Теофил,друг бога,
Тимон,честь,
Тимотеус,вчесть,
Титус,сжигать,
Тобиас,бог есть,
Томас,двойной,
Уриас,бог мой,
Урлик,процветание,
Феликс,счастливый,
Фелициан,везучий,
Фердинанд,борец,
Фридерик,мирный правитель,
Фридрик,мирный правитель,
Фридрих,мирный правитель,
Фрэнсис,французский,
Хаинрич,могущественный,
Хайнрич,могущественный,
Хенио,могущественный,
Хенрич,могущественный,
Цезарь,рассекающий,
Чеслав,честь,
Эгидиус,молодой,
Элиглуз,выбор,
Эмерик,работа власти,
Эугенюш,хорошо родились,
Эустачи,плодотворный,
Юлек,пушистый,
Юлиуш,пушистый,
Юрек,фермер,
Юстин,справедливый,
Януш,бог помилует,
Ярек,весна,
Ярогнев,весенний гнев,
Яромир,весенний мир,
Яропелк,весна народов,
Ярослав,сильный,
Яцек,цветок гиацинта,
Яценти,цветок гиацинта,
Августа,величественная,
Аврора,светлая,
Агата,добрая,
Агнесса,непорочная,
Агния,невинная,
Акулина,орлица,
Александра,защитница людей,
Алина,другая,
Алиса,благородная,
Алла,световая колонна,
Ангелина,ангельская,
Анджелина,вестница радости,
Анжела,ангельская,
Антонина,вступающая,
Анфиса,цветущая,
Аполлинария,посвященная Аполлону,
Афанасия,бессмертная,
Берегиня,оберегающая,
Богдана,богом данная,
Боголюба,любящая бога,
Богумила,угодная богам,
Богумира,несущая мир,
Божедана,данная богом,
Божемила,милая богу,
Болеслава,более славная,
Братомила,милая брату,
Будана,лентяйка,
Будимира,пробуждающая мир,
Ведана,ведающая,
Велимира,мирная,
Верхуслава,выше славы,
Веселка,веселая,
Весна,молодая,
Виста,видение,
Влада,владеющая славой,
Владислава,владеющая славой,
Власта,родная,
Всеволода,всевластная,
Всемира,всеммирная,
Гаина,спокойная,
Горислава,славная,
Градислава,премудрая,
Гранислава,настойчивая,
Дана,божественная,
Дияна,божественная,
Добролюба,добрая,
Добромила,добродушная,
Добромира,благородная,
Долина,мировая правительница,
Ждана,долгожданная,
Житомира,живучая,
Забава,забавная,
Звенислава,звенящая слава,
Злата,золотая,
Златомира,золотой мир,
Зореслава,славящая зарю,
Зорина,сверкающая,
Зоря,утренняя,
Калина,добрая победительница,
Красава,красивая,
Красимира,красивая,
Купава,богатая,
Лада,милая,
Ладислава,владеющая славой,
Лель,любовный,
Лолита,печальная,
Любава,любимая,
Любислава,любимая славой,
Любов,любовь,
Любомира,любовь,
Людмила,милая людям,
Малуша,маленькая,
Мальва,нежная,
Милана,милая,
Милослава,милая,
Мирана,мирная,
Млада,молодая,
Найда,нимфа воды,
Найдёна,-,
Найдена,найденная,
Немира,беспокойная,
Орина,мир,
Остромира,храбрая,
Рада,весёлая,
Радана,радость дана,
Радимира,радующаяся миру,
Радомира,радующаяся миру,
Рогволода,мудрая правительница,
Родослава,прославит род,
Роксолана,светлая славянка,
Росина,роза,
Русана,русая,
Русудана,сверкающая,
Рута,рута,
Свитлана,светлая,
Святогора,святая гора,
Святослава,святая слава,
Славолюба,любящая славу,
Снижана,снежная,
Судислава,уравновешенная,
Твердислава,сильная,
Творимира,творящая мир,
Хвалимира,хвалящая мир,
Хранимира,хранящая мир,
Чеслава,честная слава,
Ярина,яркая,
Яромила,молодая,
Яромира,освещающая мир,
Ярослава,яркая слава,
Августин,почитаемый,
Агап,любовь,
Адриан,житель города,
Александр,мужественный защитник,
Алексей,защитник,
Антоний,вступающий,
Аркадий,блаженный,
Арсений,мужественный,
Арсений,мужественный,
Артём,невредимый,
Богдан,данный богом,
Болеслав,наиславнейший,
Братослав,борющий сяза,
Бронислав,славный защитник,
Валентин,сильный,
Валерий,богатый,
Велемир,великий мир,
Вениамин,любимый сын,
Викентий,побеждающий,
Витомир,живущий,
Владимир,владеющий миром,
Вратислав,славный,
Всеволод,властелин,
Всеслав,прославленный,
Гаврила,сильный,
Геннадий,благородный,
Георгий,земледелец,
Георгий,земледелец,
Герасим,уважаемый,
Глеб,любимец богов,
Гордей,величавый,
Гордислав,гордый,
Григорий,бодрствующий,
Григорий,бодрствующий,
Данил,судья мой,
Даромир,дарящий мир,
Денис,принадлежащий дионису,
Добромир,благородный,
Доброслав,славящийся добром,
Дорогомир,богатый,
Дорофей,дар богов,
Евдоким,славный,
Егор,земледелец,
Елизар,бог помог,
Елисей,бог,
Еремей,возвышенный богом,
Ермолай,вестник народа,
Ерофей,священный,
Ефрем,плодовитый,
Ждан,ожидаемый,
Житомир,живи в мире,
Звенислав,прославленный,
Зиновий,зевсова сила,
Златодан,драгоценный,
Златомир,золотой мир,
Зореслав,славящий зарю,
Игорь,сила,
Илларион,весёлый,
Илья,сила божья,
Илья,сила божья,
Иосиф,умножающий,
Карл,смелый,
Клавдий,хромающий,
Климент,милостивый,
Корней,рог,
Лаврентий,лавр,
Ладимир,несущий мир,
Ладомир,лад,
Лолит,печаль,
Макар,счастливый,
Марк,молоток,
Матвей,дар бога,
Мирослав,прославляющий мир,
Моисей,извлеченный,
Мстислав,славный защитник,
Наум,утешающий,
Никита,победитель,
Олександр,защитник людей,
Оскар,божье копье ,
Остап,устойчивый,
Павел,маленький,
Порфирий,багряный,
Потап,овладевший,
Радим,борец за мир,
Радислав,борец за славу,
Радомир,борец за мир,
Ратислав,прославленный,
Родослав,радующийся славе,
Ростислав,растущая слава,
Руслан,лев,
Савелий,желанный,
Светлан,светлый,
Светогор,победитель,
Светомир,несущий мир,
Светослав,славящий свет,
Святослав,священная слава,
Терентий,утонченный,
Тимофей,почитающий бога,
Тимур,железный,
Тихомир,тихий,
Фадей,дар бога,
Федор,божий дар,
Фёдор,божий дар,
Федот,богоданный,
Филипп,любящий коней,
Фома,близнец,
Фредерик,мирный лидер,
Хранимир,хранящий мир,
Эрнест,серьезный,
Яков,следующий,
Яромил,милостью подобный,
Яромир,солнечный мир,
Ярослав,яростный,
Ааму,утро,
Айна,единственная,
Айну,единственная,
Акка,старая леди,
Алииса,благородный вид,
Алли,благородный вид,
Анна,польза,
Аннакка,польза,
Аннели,польза,
Анни,польза,
Анниина,польза,
Анникки,польза,
Анса,достоинство,
Ану,польза,
Ванамо,близнец,
Ваппу,правительница крепости,
Варпу,ягодный кустарник,
Велламо,имя жестокой,
Венла,странница,
Вииво,живая,
Вилхелмиина,шлем,
Вино,нежная,
Вира,вера,
Вуокко,цветок анемона,
Джаана,возлюбленная,
Дженни,бог добрый,
Джозефиина,преумножающая,
Джэйнн,бог добрый,
Ива,живая,
Иви,живая,
Иида,работа,
Иинес,целомудренная,
Илмэйтар,воздух,
Илона,факел,
Илта,ночь,
Импи,девственная,
Инка,передовая,
Инкери,красивая,
Ирджа,крестьянка,
Ирика,правительница,
Каарина,чистая,
Какка,цветок,
Каролиина,человек,
Ката,чистая,
Кати,чистая,
Катри,чистая,
Катриина,чистая,
Кертту,сила копья,
Килли,женщина,
Килликки,женщина,
Кило,долина лилий,
Кирси,последовательница христа,
Кирсти,последовательница христа,
Кристиина,последовательница христа,
Кэйджа,чистая,
Кэйса,чистая,
Кэйтариина,чистая,
Лахджа,подарок,
Лемпи,любовь,
Лиидия,из Лидии,
Лиизи,бог,
Лиина,человек,
Лииса,бог,
Лиити,из Лидии,
Лина,из Магдала,
Ловииса,известная воительница,
Лухи,волшебная,
Маарика,возлюбленная,
Маарит,жемчуг,
Маария,возлюбленная,
Марджа,возлюбленная,
Марджаана,возлюбленная,
Марджакка,возлюбленная,
Марджатта,возлюбленная,
Марджо,возлюбленная,
Марджут,возлюбленная,
Маритта,жемчуг,
Маркетта,жемчуг,
Мартта,леди,
Матлина,из Магдала,
Мери,море,
Миина,шлем,
Миия,возлюбленная,
Миликки,мнение,
Мимми,шлем,
Минтту,монетный двор,
Мирджа,возлюбленная,
Мирджами,возлюбленная,
Мэйджа,возлюбленная,
Ниина,польза,
Нура,честь,
Оили,преуспевающая,
Он,целомудренная,
Орвокки,женоподобный цветок,
Пеллерво,область,
Переэта,жемчуг,
Пиия,набожная,
Пилви,облако,
Пирджо,возвеличенная,
Пиритта,возвеличенная,
Пиркко,возвеличенная,
Полиина,маленькая,
Пэйва,день,
Пэйви,день,
Раакэль,овца,
Риика,мирная правительница,
Риикка,мирная правительница,
Риина,чистюля,
Риитта,возвеличенная,
Ритва,ветвь березы,
Ритта,жемчуг,
Роха,мир,
Саара,принцесса,
Сари,принцесса,
Сату,басня,
Сеиджа,безмятежная,
Сенья,гостеприимная,
Сизу,определеная,
Сиири,красивая победа,
Силви,от леса,
Силджа,слепая,
Сини,синяя,
Синикка,синяя,
Сирпа,маленький фрагмент,
Сиско,сестра,
Солли,принцесса,
Сохви,мудрость,
Стиина,последовательница Христа,
Суви,лето,
Суома,Финляндия,
Сэйд,легкий луч,
Тарджа,обладающая многим,
Тару,миф,
Тахти,звезда,
Теиджа,подарок бога,
Терхи,желудь,
Терэнетар,желудь,
Тиин,спокойная,
Тиина,последовательница Христа,
Тиия,подарок бога,
Тоини,неоценимая,
Туиджа,кедр,
Туула,ветер,
Туули,ветер,
Тууликки,немного ветра,
Тэйка,волшебная,
Тэйми,молодое дерево,
Тэйна,отец,
Фредриика,правительница,
Фредриикка,мирная правительница,
Ханна,добрая,
Ханнел,бог является добрым,
Хелка,преуспевающая,
Хелла,нежная,
Хелми,жемчуг,
Хенна,домашняя правительница,
Хенриикка,домашняя правительница,
Хилджа,тишина,
Хиллеви,здоровое сражение,
Эвелиина,небольшая птица,
Элеонура,иностранная,
Элиина,факел,
Элииса,бог моя присяга,
Элина,факел,
Элина,"факел,",
Элли,иностранная,
Эстери,звезда,
Аапели,пастух,
Аапо,многодетный отец,
Аарн,власть орла,
Аатос,мысль,
Аатто,благородный волк,
Аату,благородный волк,
Аймо,щедрое количество,
Акилльз,причиняющий боль,
Аксели,мой отец,
Аку,почтенный,
Алексантери,защитник человечества,
Алекси,защитник,
Алпертти,яркое благородство,
Алтти,яркое благородство,
Анри,домашний правитель,
Анселми,защищающий бога,
Ансси,защищающий бога,
Антеро,человек,
Антти,человек,
Арво,выгода,
Армас,возлюбленный,
Армо,изящество,
Арто,человек медведь,
Арттери,человек медведь,
Артту,человек медведь,
Ахти,превращающий пещинки в жемчуг,
Ахто,хозяин волны,
Аэйтами,земля,
Валто,известный правитель,
Валттери,правитель армии,
Веикко,брат,
Вели,брат,
Веса,молодое дерево,
Вилджами,шлем,
Вилджо,шлем,
Вилл,шлем,
Вилпу,шлем,
Вилхелми,шлем,
Вилхо,шлем,
Вино,нежный,
Воитто,победа,
Вэйнамоинен,широкая река,
Вэйно,широкая река,
Ерхо,храбрый,
Иизакки,смеющийся,
Иикка,смеющийся,
Ииро,смеющийся,
Илиджумала,сверх бог,
Илис,бог,
Илмари,воздух,
Илмаринен,воздух,
Имели,конкурирующий,
Инту,энтузиазм,
Ирджана,крестьянин,
Ирджо,крестьянин,
Ири,крестьянин,
Ирикки,правитель,
Ирки,крестьянин,
Иро,правитель,
Исмо,услышанный богом,
Иту,опекун процветания,
Каапо,сильный человек,
Каапро,сильный человек,
Каарл,человек,
Каарло,человек,
Кари,благословляемый,
Кастаа,посох,
Касти,посох,
Кейлва,кузнец,
Кейлви,кузнец,
Киости,посох,
Коко,далеко,
Кол,человек,
Ласси,из Лорентума,
Лемминкэйнен,любовь,
Ливи,связанный,
Лоно,победалюдей,
Лори,из Лорентума,
Луукас,от Лукания,
Лэйсс,из Лорентума,
Маркку,воинственный,
Марти,из Марса,
Матиас,подарок бога,
Матти,подарок бога,
Мика,кто походит бога,
Микко,кто походит бога,
Моно,большой,
Мону,большой,
Мори,темнокожий,
Мэйнайо,превосходный,
Ниило,победа людей,
Ниирикки,связанный,
Нико,победа людей,
Нуа,отдых,
Оива,роскошный,
Окасти,почтенный,
Олави,наследник,
Олис,полезный,
Олли,наследник,
Онни,удача,
Оскари,любитель оленей,
Оску,любитель оленей,
Отсо,медведь,
Паавали,маленький,
Пааво,маленький,
Пази,король,
Паули,маленький,
Пекка,скала,
Пекко,имя бога,
Пеллерво,область,
Пенти,благословляемый,
Перти,яркое благородство,
Перту,сын Талмэя,
Петри,скала,
Петтери,скала,
Пири,снежная буря,
Питари,скала,
Рансу,свободный,
Реиджо,осторожный,
Реима,мудрый защитник,
Реино,мудрый правитель,
Реко,осторожный,
Рику,мощный,
Ристо,Христос,
Рити,мирный правитель,
Рихард,мощный,
Руп,известный,
Рупертти,известный,
Руубен,созерцатель,
Рэймо,мудрый защитник,
Сакари,бог помнит ,
Саку,бог помнит ,
Сампаа,солнце,
Сампса,область,
Саму,услышанный богом,
Самули,услышанный богом,
Сантери,защитник человечества,
Сантту,защитник человечества,
Севери,строгий,
Сепи,из Себэйста,
Сеппо,кузнец,
Сизу,определение,
Симо,слушатель,
Соини,мальчик,
Соли,востребованый,
Суло,очарование,
Сэйкк,бог помнит,
Тааветти,возлюбленный,
Таави,возлюбленный,
Тапани,корона,
Тармо,энергия,
Тату,бог мой судья,
Тахво,корона,
Тейнли,бог мой судья,
Теппо,корона,
Теро,человек,
Терхо,желудь,
Теуво,подарок бога,
Тимо,почитающий бога,
Тиму,победа людей,
Тоиво,надежда,
Томми,близнец,
Тоно,скромный,
Топи,бог хорош,
Топиас,бог хорош,
Торсти,камень Тора,
Туомас,близнец,
Туомо,близнец,
Абелия,пастушка,
Абель,пастушка,
Авелин,небольшая птица,
Аврил,открытая,
Аврора,рассвет,
Агас,хорошая,
Агат,агат,
Агнис,целомудренная,
Аделаида,благородный вид,
Аделайн,благородная,
Адели,благородная,
Адель,благородная,
Аделэйс,благородный вид,
Адилин,благородная,
Адриенн,из Хадрии,
Аими,очень любимая,
Айседора,подарок Изис,
Акселл,мой отец,
Александри,защитница человечества,
Александрин,защитница человечества,
Алфонсайн,благородная,
Альбертина,яркое благородство,
Алэйна,красивая,
Алэйне,красивая,
Амандин,привлекательная,
Амарэйнт,неувядаемая,
Амбр,янтарная,
Амели,работа,
Аморет,немного любви,
Анастаси,восстановление,
Анастэйс,восстановление,
Анджел,ангел,
Анджелайн,ангел,
Анджелик,ангельская,
Андри,воин,
Анет,польза,
Аннет,польза,
Антуанетта,неоценимая,
Анэйс,польза,
Аполлин,разрушительница,
Ариан,совершенночистая,
Арин,совершенночистая,
Арлет,небольшой орел,
Армель,каменная принцесса,
Арнод,власть орла,
Аурели,золотая,
Банжамин,благословляемая,
Барб,иностранная,
Барбара,иностранная,
Беатрис,путешественница,
Бенедикт,благословляемая,
Беноайт,благословляемая,
Беренис,приносящая победы,
Берзэ,яркая,
Бернадайн,смелая,
Бернадет,смелая,
Бернардайн,смелая,
Бернардет,смелая,
Бланчефлоер,белый цветок,
Бланш,белая,
Брижит,возвеличенная,
Валентайн,здоровая,
Валери,сильная,
Вева,белая гонка,
Верене,священная мудрость,
Вероник,приносящая победу,
Вивьен,живая,
Виктоир,победа,
Викторайн,победа,
Виолет,фиолетовый цветок,
Виржини,дева,
Габриэлла,сильная богом,
Гаелл,святая,
Гаетэйн,из Каита,
Гвенаел,святая,
Гвеневер,белая,
Годелив,хорошая,
Дайон,Зевс,
Дайонн,Зевс,
Даниеле,бог,
Данил,бог,
Дезири,желанная,
Делайн,благородная,
Делфин,цветок Дельфиниума,
Дени,последовательница Диониса,
Дениз,последовательница Диониса,
Джакинзэ,цветок гиацинта,
Джаккет,вытесняющая,
Джаккуи,вытесняющая,
Джаннет,бог добрый,
Джджи,крестьянка,
Джермэйн,сестра,
Джеунес,молодежь,
Джехэйн,бог добрый,
Джин,бог добрый,
Джиневра,белая,
Джинет,дева,
Джиннайн,бог добрый,
Джисел,залог,
Джиссел,залог,
Джоелл,Яхве,
Джозеф,преумножающая,
Джозиан,преумножающая,
Джоргет,крестьянка,
Джоргин,крестьянка,
Джорджин,крестьянка,
Джосет,преумножающая,
Джоси,преумножающая,
Джохэйнн,бог добрый,
Джули,молодая,
Джулиане,молодая,
Джустине,ярмарка,
Диана,божественная,
Дианн,божественная,
Дидиан,желанная,
Диудонни,данная богом,
Доминик,принадлежащая лорду,
Донатин,данная богом,
Дориан,из племени дориана,
Дороте,подарок бога,
Жаклин,вытесняющая,
Женевьев,белая гонка,
Жизель,залог,
Жильберт,залог,
Жозефин,преумножающая,
Жульен,молодежь,
Жюлиет,молодежь,
Зефирайн,западный ветер,
Зибилле,предсказательница,
